Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,AvgSpeed,CodeSum,Daytime,Depart,DewPoint,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,StnPressure,Sunrise,Sunrise_min,Sunset,Sunset_min,Tavg,Tmax,Tmin,WetBulb,PrecipCat,NewCodeSum
2007-07-11,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,7,0,11.2,None,902,0,51,0.0,30,9.1,29.92,29.28,426,266,1928,1168,70,77,63,59,No_Precip,1
2007-07-11,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,5,0,11.2,None,902,0,51,0.0,30,9.1,29.92,29.28,426,266,1928,1168,70,77,63,59,No_Precip,1
2007-07-11,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,11.2,None,902,0,51,0.0,30,9.1,29.92,29.28,426,266,1928,1168,70,77,63,59,No_Precip,1
2007-07-11,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0,11.2,None,902,0,51,0.0,30,9.1,29.92,29.28,426,266,1928,1168,70,77,63,59,No_Precip,1
2007-07-18,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,12,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,4,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,29,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,8,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,34,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,3,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2100 North Stave Street, Chicago, IL 60647, USA",CULEX PIPIENS/RESTUANS,21, N STAVE ST,T050,"2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,3,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,5,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"North Streeter Drive, Chicago, IL 60611, USA",CULEX RESTUANS,53, N STREETER DR,T129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3800 North California Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,38, N CALIFORNIA AVE,T019,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.69845699999998,9,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,4,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,25, S THROOP,T051,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,10,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,5,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3300 West Randolph Street, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,33, E RANDOLPH ST,T044,"3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3300 West Randolph Street, Chicago, IL 60612, USA",CULEX RESTUANS,33, E RANDOLPH ST,T044,"3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3300 West Randolph Street, Chicago, IL 60612, USA",CULEX RESTUANS,33, E RANDOLPH ST,T044,"3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,42, W 31ST ST,T036,"4200  W 31ST ST, Chicago, IL",41.837084999999995,-87.729384,9,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX RESTUANS,42, W 31ST ST,T036,"4200  W 31ST ST, Chicago, IL",41.837084999999995,-87.729384,9,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX RESTUANS,42, W 31ST ST,T036,"4200  W 31ST ST, Chicago, IL",41.837084999999995,-87.729384,9,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX PIPIENS,42, W 31ST ST,T036,"4200  W 31ST ST, Chicago, IL",41.837084999999995,-87.729384,9,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX SALINARIUS,42, W 31ST ST,T036,"4200  W 31ST ST, Chicago, IL",41.837084999999995,-87.729384,9,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX RESTUANS,22, W PERSHING RD,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.67837800000002,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,7,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,4,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,7,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,50,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,50,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,26,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,50,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Stony Island Avenue, Chicago, IL, USA",CULEX SALINARIUS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,27,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,15,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,3,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Torrence Avenue, Chicago, IL, USA",CULEX TERRITANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,3,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S MACKINAW,T206,"1300  S MACKINAW, Chicago, IL",41.737052,-87.54306700000002,5,3,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S MACKINAW,T206,"1300  S MACKINAW, Chicago, IL",41.737052,-87.54306700000002,5,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S MACKINAW,T206,"1300  S MACKINAW, Chicago, IL",41.737052,-87.54306700000002,5,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,9,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,4,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,3,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,12,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,26,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,13,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,50,1,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,1,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-18,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,21,0,10.6,None,892,0,69,0.92,24,10.3,29.83,29.18,432,272,1924,1164,77,85,69,71,Trace,0
2007-07-19,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,2,0,14.4,None,890,0,62,0.01,36,7.7,29.88,29.26,433,273,1923,1163,73,82,63,66,Trace,0
2007-07-19,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,14.4,None,890,0,62,0.01,36,7.7,29.88,29.26,433,273,1923,1163,73,82,63,66,Trace,0
2007-07-19,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,14.4,None,890,0,62,0.01,36,7.7,29.88,29.26,433,273,1923,1163,73,82,63,66,Trace,0
2007-07-19,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,3,0,14.4,None,890,0,62,0.01,36,7.7,29.88,29.26,433,273,1923,1163,73,82,63,66,Trace,0
2007-07-19,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,1,0,14.4,None,890,0,62,0.01,36,7.7,29.88,29.26,433,273,1923,1163,73,82,63,66,Trace,0
2007-07-19,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX SALINARIUS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,1,0,14.4,None,890,0,62,0.01,36,7.7,29.88,29.26,433,273,1923,1163,73,82,63,66,Trace,0
